gene,ss&rd_RNA,IVT_neg,type,length
isdG,2.505544476395277,5.849274538237283,mRNA,324
MTX75_05385,0.0,17.54782361471185,mRNA,108
MTX75_05390,28.484084573756824,16.62425395077964,mRNA,741
pheS,4.599413089813426,2.6843696181145607,mRNA,1059
pheT,17.56696351989497,12.618659677995035,mRNA,2403
rnhC,22.47785587769309,8.073120129452095,mRNA,939
MTX75_05415,189.7301955228975,1105.5128877268464,mRNA,522
polX,4.739033335388615,71.91227190617464,mRNA,1713
MTX75_05425,1.036777024715287,30.65826654524369,mRNA,2349
trxA,440.68947990540914,433.1805600888867,mRNA,315
uvrC,4.555535411627775,19.143080306958378,mRNA,1782
MTX75_05445,92.39959142218679,40.06039732529339,mRNA,615
sdhA,39.05076110918275,61.670619494827704,mRNA,1767
sdhB,241.7481957298443,80.12645929952983,mRNA,816
racE,11.148265310702579,14.195992137744414,mRNA,801
MTX75_05465,44.17939648174528,41.89990536574054,mRNA,588
MTX75_05470,112.74950143778746,86.48570210107981,mRNA,504
ecb,309.95862940715386,1737.2345378564728,mRNA,330
MTX75_05490,2.019394055602163,82.50096177066018,mRNA,402
MTX75_05495,75.25528853362381,57.938967911297105,mRNA,507
efb,30.9721522021874,106.55545905800928,mRNA,498
scb,53.19463657577665,148.48158443217716,mRNA,351
MTX75_05510,1034.3857486744114,188.49758915158208,mRNA,186
MTX75_05515,825.6732720674896,1235.0968159585645,mRNA,234
hyl,157.2855545057135,431.34743922913555,mRNA,960
MTX75_05525,314.7781999324352,1463.2736181574,mRNA,147
MTX75_05530,245.3429151286255,977.0628188671557,mRNA,225
MTX75_05535,0.0,0.0,mRNA,717
arcC,1.740185231194147,6.093777975526944,mRNA,933
MTX75_05560,2.0855399109879755,6.0859503866052655,mRNA,1557
MTX75_05565,772.630794063154,91.43339672928805,mRNA,228
MTX75_05570,8.563253273756008,1.9991191459798308,mRNA,948
MTX75_05575,12.885657307175707,20.054655559670685,mRNA,189
MTX75_05585,6686.797098603714,280.7651778353896,mRNA,135
MTX75_05590,7348.260840372068,596.6260029002028,mRNA,135
MTX75_05595,10.49736737524228,36.7596649859912,mRNA,696
MTX75_05600,366.320829161138,229.91230123765317,mRNA,441
bshC,29.172361710297427,27.006687644946854,mRNA,1614
mraZ,1283.4651580334805,2866.8756830535476,mRNA,432
rsmH,249.3057828512913,889.5883564940151,mRNA,915
ftsL,599.7600345138425,1077.2268436911916,mRNA,402
MTX75_05625,61.38415809821019,69.10780467861015,mRNA,2235
mraY,19.32848596076356,31.389895658614982,mRNA,966
murD,13.830605509701929,29.4803436727159,mRNA,1350
MTX75_05640,11.069951050255495,61.01856847842983,mRNA,1320
ftsA,68.36785055335902,162.28942604179363,mRNA,1413
ftsZ,379.25356596158076,337.67218638642436,mRNA,1173
pgeF,7.1749682733137465,9.571540153479189,mRNA,792
MTX75_05660,155.32128628559778,566.5665023584095,mRNA,669
MTX75_05665,293.6284888507486,487.23212377019064,mRNA,564
MTX75_05670,753.2131642441884,859.6624517227907,mRNA,291
MTX75_05680,109.02767323498668,228.4624414303746,mRNA,618
ileS,23.581595071955547,13.074848967824513,mRNA,2754
MTX75_05690,15.259331021655443,10.687020396929773,mRNA,798
lspA,74.24967167854295,36.593632172142996,mRNA,492
MTX75_05705,74.28202447665996,38.19232198496108,mRNA,918
pyrR,319.79858589626986,93.3225164964221,mRNA,528
MTX75_05715,29.170054500418402,41.29373171718889,mRNA,1308
MTX75_05720,36.81616373478774,85.94852382716006,mRNA,882
MTX75_05725,28.65163801242599,71.34738636758132,mRNA,1275
MTX75_05730,39.078301315767206,100.6967752931421,mRNA,1101
carB,40.15502092793791,91.05628699883559,mRNA,3174
pyrF,23.42846783122856,124.43002199522948,mRNA,693
pyrE,92.85253059582494,221.41224502092302,mRNA,612
MTX75_05750,400.18132904679493,760.7352265645502,mRNA,213
MTX75_05755,165.59031255937737,42.42906605348237,mRNA,402
MTX75_05760,16.255051797391264,23.43843578219462,mRNA,1698
gmk,178.23094265742554,127.55917935309766,mRNA,624
rpoZ,489.301945965631,618.7410682776479,mRNA,219
coaBC,8.794461112147422,16.582693315902695,mRNA,1200
priA,7.750650659235203,17.70079343451631,mRNA,2409
MTX75_05785,11.913154868898298,12.912549452335131,mRNA,954
MTX75_05790,4982.201498827409,910.4223781279912,mRNA,204
MTX75_05795,3.3202307171863787,21.31576120069292,mRNA,489
fmt,4.336519286068747,20.247488786205977,mRNA,936
rsmB,9.309591861835662,33.324765947205066,mRNA,1308
rlmN,20.016897789503087,37.2110013090054,mRNA,1095
MTX75_05815,2.1822484149249184,26.74627954177854,mRNA,744
pknB,30.925577537221706,32.7735292172513,mRNA,1995
rsgA,12.047207002941672,20.552587932299488,mRNA,876
rpe,35.24077440288054,24.975041981868955,mRNA,645
MTX75_05835,48.05025481834681,50.18349557104509,mRNA,642
rpmB,11124.61747519503,38153.98220227347,mRNA,189
MTX75_05845,84.42682667661525,298.1726188611837,mRNA,375
fakA,149.3468805930037,116.7937112716887,mRNA,1647
recG,2.363308327080261,19.77003708557055,mRNA,2061
fapR,68.00388777818385,256.3268475656862,mRNA,573
plsX,18.917241578619656,108.48715268183557,mRNA,987
fabD,64.80359694288367,202.39625683764731,mRNA,927
fabG,201.01625399194106,394.5037243666647,mRNA,735
MTX75_05880,4451.003395220964,6078.296133619035,mRNA,234
rnc,16.635172343280114,138.51273886038945,mRNA,732
smc,2.2758520054725806,11.688710094913189,mRNA,3567
ftsY,4.542425957205825,17.421580279354206,mRNA,1251
MTX75_05900,4.875654116228646,73.98541848364995,mRNA,333
ffh,37.385361003055834,85.89197874569483,mRNA,1368
rpsP,1476.5282536113732,31332.02053849441,mRNA,276
rimM,17.717778797366595,103.40681772955195,mRNA,504
trmD,15.399931903697798,61.63138050045137,mRNA,738
rplS,9718.428821365804,585.8273422142263,mRNA,351
yfhO,3.1139102813658215,37.801525669436806,mRNA,2607
ylqF,4.586420397469321,18.202149241023132,mRNA,885
MTX75_05940,5.285132879896287,29.611952349826243,mRNA,768
sucC,136.3428418414787,574.0709596936323,mRNA,1167
sucD,203.61890160645967,488.90668962177364,mRNA,909
MTX75_05955,0.7254659609938067,0.8468118634445394,mRNA,1119
fmhC,6.520453095197346,9.894435483958006,mRNA,1245
dprA,0.9298927953631956,2.1708647770777545,mRNA,873
topA,10.949084532686873,24.191652786755927,mRNA,2076
trmFO,57.71946954338111,68.82288619531482,mRNA,1308
xerC,63.35089043996084,489.10890302678433,mRNA,897
hslV,26.762519022595708,367.9257962293429,mRNA,546
hslU,41.05238257478415,155.23074736091252,mRNA,1404
codY,137.39706686837354,214.2466836679935,mRNA,774
MTX75_06000,151.53532993238636,303.2263920622207,mRNA,75
rpsB,1731.4095314540236,1512.6772325369573,mRNA,768
MTX75_06010,1452.6883132615983,2593.3836163216247,mRNA,114
tsf,829.2840881260938,1037.8284252129579,mRNA,882
pyrH,57.26364720325803,91.74380811011173,mRNA,723
frr,157.97119336580818,162.1988020603095,mRNA,555
MTX75_06030,46.32819981256947,78.65794865427256,mRNA,771
MTX75_06035,82.94216197722295,73.82187865499466,mRNA,783
rseP,16.399927481859994,33.86852669692637,mRNA,1287
MTX75_06045,76.7014214006357,73.40427624745658,mRNA,1704
MTX75_06050,10.35694794000553,20.66173803485904,mRNA,4311
rimP,27.753723430839994,196.400641226198,mRNA,468
nusA,15.186667540599942,69.2959973356478,mRNA,1176
MTX75_06065,56.96816914751365,232.73955531091502,mRNA,285
MTX75_06070,15.316913402869236,175.80932715871677,mRNA,318
infB,57.87594804681894,116.32268345163095,mRNA,2118
rbfA,157.2710994414266,3496.066397084898,mRNA,351
truB,16.80188648876833,15.483373777686927,mRNA,918
ribF,32.572078193138594,34.120768139717484,mRNA,972
rpsO,16831.24557463291,7966.711921079178,mRNA,270
pnp,96.7806879294313,153.18572202714122,mRNA,2097
MTX75_06105,75.65127838406384,64.5307061960371,mRNA,1674
MTX75_06110,36.69717613336351,124.10247879606096,mRNA,2367
MTX75_06115,163.72364578529135,489.7169934828407,mRNA,714
MTX75_06120,2.5649175682529846,8.981824409425968,mRNA,1266
MTX75_06125,3.7845986496599986,22.824441904450374,mRNA,1287
MTX75_06130,4.605937080011742,33.602215432426945,mRNA,705
MTX75_06135,7.8434435782808665,67.52097347399993,mRNA,828
MTX75_06140,26.853316372969225,144.66908018235722,mRNA,393
pgsA,53.278520886664325,189.84381195605357,mRNA,579
MTX75_06150,6.342159455875544,14.805976174913122,mRNA,1152
recA,112.74950143778746,197.86683869002667,mRNA,1044
rny,225.8459244184604,1019.2585854976088,mRNA,1560
MTX75_06165,71.40801757726538,0.0,mRNA,216
MTX75_06170,45.77799306496633,35.62340132309923,mRNA,798
MTX75_06175,0.4609860365429129,7.533307582465732,mRNA,1761
MTX75_06180,27.15351314903116,21.858880627322716,mRNA,867
MTX75_06185,2.76121228010908,19.338417861111015,mRNA,294
miaB,9.983256826336133,36.185997434609675,mRNA,1545
MTX75_06195,26.61627574924819,106.1499494070274,mRNA,366
thiW,85.79962060631631,123.26276100090274,mRNA,492
mutS,6.509249567542368,9.407080700670269,mRNA,2619
mutL,2.019394055602163,9.428681345218305,mRNA,2010
MTX75_06215,14.950210135397231,20.94104917556773,mRNA,543
MTX75_06220,31.71854106381713,27.767984621082483,mRNA,819
glpK,9.761079082389616,15.82469063450968,mRNA,1497
MTX75_06230,192.03786051339281,130.75958887091733,mRNA,1674
MTX75_06235,3.5488367665664247,6.2136555750455065,mRNA,915
miaA,32.09024271690873,85.0394529020651,mRNA,936
hfq,138.76861715419992,230.82137216274813,mRNA,234
MTX75_06250,85.09396334927354,27.81164497426029,mRNA,477
hflX,3.2760145696209424,6.118369492780886,mRNA,1239
MTX75_06260,4.586420397469321,14.531127545354606,mRNA,1239
MTX75_06265,369.59836568874715,300.4529799397004,mRNA,369
glnA,336.5837465740125,226.11960631038085,mRNA,1341
MTX75_06275,32.79985496371999,229.71696368350055,mRNA,198
MTX75_06285,19.608608945702166,77.82078298698298,mRNA,207
MTX75_06290,7.313481174342971,8.536779055805763,mRNA,111
MTX75_06295,8.728993659699674,20.378117746116985,mRNA,186
MTX75_06300,7.7313943843054265,9.024595001851809,mRNA,105
MTX75_06305,6.442828653587854,11.280743752314757,mRNA,252
MTX75_06315,16.652234058503996,92.32854886509925,mRNA,195
MTX75_06320,1.5824491429864904,1.8471393278644048,mRNA,1026
MTX75_06325,98.39956489115997,33.500390537177154,mRNA,198
cls,18.624209144379467,28.772747222503227,mRNA,1482
MTX75_06340,0.0,0.0,mRNA,732
MTX75_06345,5.203823143282497,13.016242791132413,mRNA,1092
MTX75_06350,9.423838926143427,14.143022017827459,mRNA,603
MTX75_06355,1005.0812699597053,902.4595001851806,mRNA,189
MTX75_06360,12.161743975311905,195.1948918939857,mRNA,534
MTX75_06365,85.45225372127048,91.98753852764736,mRNA,855
MTX75_06370,35.23421919930858,14.805976174913122,mRNA,576
MTX75_06380,5.703487660553182,14.054697134031503,mRNA,1281
thrC,11.4660509936733,33.013702054796866,mRNA,1062
thrB,5.323255149849637,6.2136555750455065,mRNA,915
MTX75_06395,109.04727900251682,47.143406726091534,mRNA,804
MTX75_06400,476.76932036550124,312.85262673086265,mRNA,315
MTX75_06405,0.0,18.049190003703618,mRNA,105
MTX75_06410,61.3729244939709,66.42846217857928,mRNA,1455
MTX75_06415,50.26934293352737,26.217696942138648,mRNA,1518
rpmG1,10596.649143129016,587.5011346205526,mRNA,150
rpsN,57.12641406181232,645.7599090213959,mRNA,270
guaC,12.45086518944892,60.07169065649822,mRNA,978
MTX75_06440,13.280922868745515,79.44965538440087,mRNA,978
lexA,727.2342842737291,165.52322082723384,mRNA,624
MTX75_06450,100.60724743679495,44.544475329653146,mRNA,234
MTX75_06455,3.3824850431336237,82.91346657951348,mRNA,240
tkt,173.05262845111992,169.6024943032783,mRNA,1989
MTX75_06465,1069.0323099286516,19598.96921945372,mRNA,243
MTX75_06470,2279.589919978539,36812.143430280965,mRNA,99
MTX75_06475,317.43321174023237,78.96520626620331,mRNA,468
MTX75_06480,0.7235262124349996,0.8445476606011049,mRNA,1122
MTX75_06485,4.554633325407652,18.13854242946452,mRNA,3030
mscL,682.0878929955406,1012.8429762408886,mRNA,363
MTX75_06495,138.99610669051833,64.43790966713858,mRNA,1647
acnA,59.0997386693857,168.43576148134719,mRNA,2706
MTX75_06505,19.08068485870249,12.148493271723584,mRNA,468
MTX75_06510,172.19923855952993,79.76283461232659,mRNA,297
plsY,389.23571727882484,620.8298975411846,mRNA,609
parE,12.225849553495026,19.50345455972491,mRNA,1992
parC,22.634356842941603,30.7579829651129,mRNA,2403
MTX75_06530,121.13047053850184,33.726412532587865,mRNA,1461
MTX75_06535,6.669688817446581,11.121860037493423,mRNA,852
MTX75_06540,14.496364470572672,22.561487504629515,mRNA,168
cozEb,71.17487137908965,29.783402859709437,mRNA,1209
mprF,42.79386546842064,23.28581587873772,mRNA,2523
msrA,7.958788336784997,9.290024266612155,mRNA,510
MTX75_06560,65.17471180672105,69.33530306300779,mRNA,984
MTX75_06565,1422.8259665310468,101.89058873058491,mRNA,186
MTX75_06570,2.571010009032683,3.0010529697369432,mRNA,1263
MTX75_06575,32.70974547206142,6.074246635861792,mRNA,1092
MTX75_06580,23.59873285907179,36.72800291451316,mRNA,1032
MTX75_06585,0.5769697301720467,0.0,mRNA,1407
MTX75_06590,0.0,0.0,mRNA,567
trpC,1.036777024715287,4.840778928196372,mRNA,783
MTX75_06605,1.2824587841264923,2.9939414698086564,mRNA,633
trpA,2.22715064568469,11.698549076474565,mRNA,729
femA,28.281110099359513,42.765004818751436,mRNA,1263
femB,39.301254786885906,100.77464418734517,mRNA,1260
MTX75_06630,5.433710912664455,3.805552109214617,mRNA,747
MTX75_06635,13.741345487730344,13.572144827003694,mRNA,768
MTX75_06640,131.8741004158425,149.93393594848732,mRNA,474
MTX75_06645,35.84855943150165,9.448828100229456,mRNA,702
MTX75_06650,1.0488325715143019,3.6728002914513165,mRNA,774
MTX75_06655,2.9306729615598184,2.280583574475186,mRNA,831
MTX75_06660,3.289955057151245,3.8402531922773653,mRNA,987
MTX75_06665,213.860344662642,529.8310613990416,mRNA,186
MTX75_06670,120.00468674769725,326.84728854532847,mRNA,345
pepF1,17.890829980210903,2.610420041857961,mRNA,1815
phoU,8.851362729695463,11.807881310834139,mRNA,642
pstB,4.764063441033273,5.560930018746712,mRNA,852
pstA,0.8843098151983332,9.290024266612155,mRNA,918
pstC,0.8757242830119414,6.133219904171131,mRNA,927
MTX75_06700,9.074959871821918,31.778680570545237,mRNA,984
cvfB,312.85177276026604,798.5717205127006,mRNA,903
MTX75_06715,49.660454565856945,112.38493775714329,mRNA,1602
MTX75_06720,4.038788111204326,29.071767481089775,mRNA,1206
MTX75_06725,2.459989122278999,29.67177447578549,mRNA,990
dapA,1.8283702935857427,27.74453193136873,mRNA,888
dapB,3.3684498354857664,38.00814907418915,mRNA,723
dapD,15.784930201290246,55.27564438634232,mRNA,720
MTX75_06745,3.523421919930858,9.048096551335796,mRNA,1152
MTX75_06750,1.495021013539723,12.215612019081176,mRNA,1086
lysA,23.08425811427686,24.700017125921413,mRNA,1266
msaC,24.23272866722596,14.143022017827459,mRNA,402
cspA,72173.14354722132,11880.138494975065,mRNA,201
msaA,63.05214837685977,30.666099520855656,mRNA,309
MTX75_06775,54.11976069013798,42.11477667530843,mRNA,270
MTX75_06780,16.751354499328425,39.10657834135783,mRNA,630
MTX75_06785,19.99146832881086,38.33667006063696,mRNA,1137
brnQ2,22.348561892132867,4.935325391637707,mRNA,1344
MTX75_06795,1.7208190998454047,11.549759899031326,mRNA,1887
MTX75_06800,2.049990935232499,17.946637787773483,mRNA,792
MTX75_06805,175.09334340926992,673.5267593293813,mRNA,204
MTX75_06810,84.18629440688129,212.9135931918371,mRNA,810
sucB,53.096219116802025,96.32635090629057,mRNA,1269
MTX75_06820,27.26290195537497,56.19817466319292,mRNA,2799
arlS,16.762757735883444,70.57952064501359,mRNA,1356
arlR,19.679912978231993,288.58193562739757,mRNA,660
MTX75_06845,38.279830732048815,50.845888912872375,mRNA,615
MTX75_06850,7.579798415985711,43.35344657752338,mRNA,1071
MTX75_06855,14.325819006212996,113.33829605266828,mRNA,510
MTX75_06860,14.15607422478458,13.34623204499211,mRNA,1491
MTX75_06865,460.74931398360707,567.6958072110832,mRNA,222
MTX75_06870,200.9236624424284,251.5538307402405,mRNA,501
msrB,136.24555138775995,181.12299059660617,mRNA,429
msrA1,161.14310767288273,138.41092334300802,mRNA,534
fakB2,43.48909341171802,51.89142126064789,mRNA,840
MTX75_06890,37.20733547446986,53.301514229687236,mRNA,480
MTX75_06895,8.482721111306894,12.872071240885806,mRNA,957
MTX75_06900,161.2472321932193,209.85273994032113,mRNA,438
MTX75_06905,31.028662795679107,57.27609627841947,mRNA,1125
MTX75_06910,38.65697192152712,37.60247917438253,mRNA,252
MTX75_06915,37.46752663163399,9.71879461737887,mRNA,195
MTX75_06920,23.029685400058714,5.3763544691883105,mRNA,705
MTX75_06925,18.174546500419467,0.0,mRNA,402
ebh,0.5602986989096638,0.9810265625542434,mRNA,31875
norB,1.1663741528046976,2.722938147110459,mRNA,1392
MTX75_06940,5.52242456021816,5.729901588477338,mRNA,1323
tdcB,3.1192945642730825,5.461570462215791,mRNA,1041
ald,1.4509319219876133,0.8468118634445394,mRNA,1119
MTX75_06955,13.853181064028492,16.17034940604846,mRNA,879
MTX75_06960,3.0669437182728587,14.870518355274555,mRNA,3441
MTX75_06965,9.080496760090265,31.091445867677365,mRNA,1341
MTX75_06970,43.88088704605782,8.536779055805763,mRNA,333
MTX75_06975,8.500485972272982,14.883494374781774,mRNA,1146
gpsB,545.9036730483482,2158.840073921245,mRNA,345
MTX75_06990,195.75232590049905,1871.6433995861807,mRNA,564
MTX75_06995,300.66533716743317,661.4179670160619,mRNA,351
recU,225.28321435607674,270.52195065359604,mRNA,627
MTX75_07010,262.4213670826746,88.51045097970041,mRNA,2184
MTX75_07015,59.34184286199339,213.34459236833877,mRNA,342
nth,14.759934733673992,103.37263365757524,mRNA,660
MTX75_07025,10.634887471861173,102.06856355806192,mRNA,687
asnS,71.57369743243305,244.04096228905524,mRNA,1293
MTX75_07035,20.7921129600196,33.06338257916754,mRNA,2694
MTX75_07040,14.198085366239901,15.59806543529942,mRNA,972
MTX75_07045,5.398479869340447,14.965974254941274,mRNA,1203
bshA,2.8409323196922824,17.409651775225928,mRNA,1143
MTX75_07060,5075.8136788239535,2524.1036857602257,mRNA,681
MTX75_07065,64.8884885825634,40.28837054398128,mRNA,588
MTX75_07070,54.965381950921376,93.77118244111642,mRNA,576
MTX75_07075,22.821585833190714,46.42773573241833,mRNA,1245
aroA,13.123729497608515,37.20300710925052,mRNA,1299
aroB,5.335751053957265,20.464222468987902,mRNA,1065
aroC,2.086880232267531,11.367741776111531,mRNA,1167
ndk,137.10339374834953,130.55580769345613,mRNA,450
MTX75_07105,12.684318911751088,27.63782219317116,mRNA,960
MTX75_07110,19.009006853974082,56.124030899946156,mRNA,726
MTX75_07115,17.000971944545963,23.152102360771647,mRNA,573
MTX75_07120,101959.25024964016,3571.6570218867346,mRNA,273
MTX75_07125,117.01569878948753,187.8091392277268,mRNA,999
der,22.911111504978322,347.6637456663047,mRNA,1311
rpsA,373.4539608847531,348.0915214999983,mRNA,1176
MTX75_07140,0.0,4.935325391637707,mRNA,192
cmk,36.89983683418498,33.021813529503206,mRNA,660
MTX75_07155,3.351068773383156,10.756870203445654,mRNA,969
MTX75_07160,81.4263876644933,303.38000218991186,mRNA,987
ebpS,81.67972095944849,221.8160208874048,mRNA,1461
MTX75_07175,5.88258268371065,30.21277457141692,mRNA,1380
MTX75_07180,2.552818900478207,89.39457313155091,mRNA,954
MTX75_07185,332.5431078550647,45.66662531057541,mRNA,249
MTX75_07190,225.99460507969707,91.98144905733572,mRNA,546
MTX75_07195,9.33099322243758,15.842549219551763,mRNA,957
MTX75_07200,2.459989122278999,2.1535965345328174,mRNA,1320
MTX75_07205,3.1835153347139986,22.29605823986917,mRNA,255
MTX75_07210,1.8100254411417385,3.1691721578409355,mRNA,897
MTX75_07220,1.8765520350255886,12.704526944354486,mRNA,2163
MTX75_07225,0.8757242830119414,8.177626538894842,mRNA,927
srrB,25.484476352376614,18.93001520080216,mRNA,1752
srrA,663.0788861415665,588.6497194389702,mRNA,726
MTX75_07240,4.399980543913657,77.0392256255642,mRNA,738
scpB,5.980084054158892,73.29367211448705,mRNA,543
MTX75_07250,62.10464341491243,42.71888207843786,mRNA,732
MTX75_07255,17.61293986957153,3.7379979297611037,mRNA,507
xerD,51.19436822040078,119.51490678128067,mRNA,888
MTX75_07265,357.19042055491065,3805.0700726141163,mRNA,450
MTX75_07270,4.48506304061917,12.215612019081176,mRNA,543
MTX75_07275,22.326633948076722,66.7164779014787,mRNA,909
MTX75_07280,19.561359285592044,15.222208436858468,mRNA,249
MTX75_07285,10.738047755979757,11.280743752314757,mRNA,756
proC,52.726972731200604,5.806265166632596,mRNA,816
rnz,65.22577021286988,88.48218552304216,mRNA,921
zwf,38.26649745767332,38.286160613916756,mRNA,1485
MTX75_07305,57.11601041692763,24.044768690054987,mRNA,867
MTX75_07310,3.443984771190599,1.1485848184175027,mRNA,1650
MTX75_07315,3.9793941683924987,2.787007279983646,mRNA,1020
MTX75_07320,299.25044146311586,70.60418442625237,mRNA,255
MTX75_07325,211.67809624771706,50.945294365292455,mRNA,372
MTX75_07330,5.998495642995588,2.3339469832375364,mRNA,1218
gndA,343.29698945236777,129.9811071162238,mRNA,1407
MTX75_07340,13.601527157574358,30.08198333950602,mRNA,1134
prli42,157.84930201290246,78.96520626620331,mRNA,180
MTX75_07350,62.06394574557107,31.875863079935282,mRNA,981
MTX75_07355,29.65466339185642,30.288024321283462,mRNA,438
MTX75_07360,40.748996284339185,92.15704072479258,mRNA,1275
MTX75_07365,29.699868671417182,75.1132449849251,mRNA,984
MTX75_07370,17.985418960468813,59.1642633051916,mRNA,993
lpdA1,15.41385589276082,39.31600987093666,mRNA,1422
recN,12.080303725477226,20.305338754166563,mRNA,1680
argR,32.256811007367006,18.82614189128026,mRNA,453
MTX75_07390,123.33414851153893,141.8150643148141,mRNA,882
MTX75_07395,49.199782445579984,172.2877227626254,mRNA,231
xseA,55.21186348433358,112.60509234373387,mRNA,1338
nusB,95.75034583639795,223.53227619971398,mRNA,390
MTX75_07410,87.21779615352816,216.66486347421076,mRNA,363
accC,65.85369110525639,119.49602010195368,mRNA,1356
accB,94.27313152475648,440.16734331612685,mRNA,465
efp,1300.6200552952512,1012.1131813904769,mRNA,558
MTX75_07430,41.277783577223886,75.84228850426308,mRNA,1062
MTX75_07435,43.24001498438859,94.4326178028823,mRNA,582
MTX75_07440,126.0323194153898,307.2071038301608,mRNA,219
MTX75_07445,70.33615107743563,23.94612753198945,mRNA,831
MTX75_07450,436.3143497499496,318.3093585924475,mRNA,387
gcvPB,24.24917994262801,38.59806416270631,mRNA,1473
gcvPA,8.437379172181869,52.057240656561646,mRNA,1347
gcvT,3.7170165309160703,98.92344521260634,mRNA,1092
MTX75_07470,114.42463688772028,28.87870400592578,mRNA,525
MTX75_07475,11.04484912043632,12.892278574074009,mRNA,147
MTX75_07480,3.260226547598673,1.9027760546073085,mRNA,498
MTX75_07485,2.7059880345068987,3.1586082506481326,mRNA,300
MTX75_07505,0.0,0.0,mRNA,975
MTX75_07510,50.73727564700435,30.371233179308966,mRNA,624
MTX75_07515,31.979858589626982,71.78655115109393,mRNA,330
MTX75_07520,23.029685400058714,39.36259522084299,mRNA,987
MTX75_07525,27.85575917874749,185.80048533224308,mRNA,204
MTX75_07530,32.161333197008226,196.11850408737382,mRNA,1464
MTX75_07535,46.60312726095214,582.5877440084333,mRNA,540
rpmG2,2153.9664754674914,1067.6095887190688,mRNA,150
MTX75_07545,16.032588065720066,18.25785115981579,mRNA,2076
MTX75_07550,491.1368282630021,1006.0167278314303,mRNA,600
MTX75_07555,77.03177616479492,41.49996241727474,mRNA,411
MTX75_07560,31.94569207403978,36.19238620534318,mRNA,864
MTX75_07565,9.295378744489346,47.01745105926609,mRNA,786
MTX75_07570,45.555354116277755,182.9227673776023,mRNA,891
MTX75_07575,13.258738699142935,56.27809800709367,mRNA,1347
MTX75_07580,14.009202358482582,45.61477855159429,mRNA,1101
MTX75_07585,11.973398382773889,25.157056863569196,mRNA,678
rpoD,148.1326783117598,139.5265975218552,mRNA,1107
dnaG,40.63447378549964,126.13584103248317,mRNA,1818
MTX75_07600,14.868066123664281,332.058816093778,mRNA,819
MTX75_07605,20.815292573129987,794.2077476389294,mRNA,624
MTX75_07610,419.3115079332888,200.13595381261877,mRNA,1392
recO,115.19467134848642,38.05552109214617,mRNA,747
era,14.431936184036795,40.00903784154301,mRNA,900
cdd,8.017742324464885,67.85158464355247,mRNA,405
MTX75_07630,16.471231514389817,123.59771415579648,mRNA,345
ybeY,13.876861715419997,121.48493271723586,mRNA,468
MTX75_07640,24.833434493892426,203.9101528899427,mRNA,948
MTX75_07645,578.3613910662814,997.7406319643889,mRNA,699
floA,269.7788070765968,969.5970175474419,mRNA,990
MTX75_07655,976.7667335084113,2960.502557734675,mRNA,684
rpsU,10998.23611313143,1263.443300259253,mRNA,177
mtaB,26.51747739828587,32.35990635407886,mRNA,1347
MTX75_07670,10.78082882273665,52.85320578773768,mRNA,753
prmA,100.28581853124608,122.10594195796295,mRNA,939
dnaJ,11.393633829502733,50.70397454987791,mRNA,1140
dnaK,88.57571307714889,234.6985508664897,mRNA,1833
grpE,75.09440478535892,394.44820737758977,mRNA,627
hrcA,163.52136282142916,188.93515609705085,mRNA,978
hemW,3.6079840460091988,8.422955335061687,mRNA,1125
lepA,69.87501996999723,45.716698364644024,mRNA,1824
rpsT,7335.160422109773,7866.438643280826,mRNA,252
holA,44.128420255035586,72.89095963034153,mRNA,975
MTX75_07720,2.580642539720476,3.4426247963467382,mRNA,2202
MTX75_07725,161.65642803547706,121.01161479755832,mRNA,462
MTX75_07730,5.908270817700652,2.7586098258935654,mRNA,687
MTX75_07735,172.0963101443718,89.86835190128576,mRNA,717
rsfS,34.3981529810199,147.2232659200401,mRNA,354
yqeK,15.264547886961994,72.89095963034153,mRNA,585
nadD,4.272612686063524,49.87276185233893,mRNA,570
yhbY,2.7896783860895864,87.92002347164905,mRNA,291
aroE,5.029717536258177,65.75541339639236,mRNA,807
yqeH,17.69583455808326,34.42624796346738,mRNA,1101
MTX75_07770,9.224959208546245,41.277266911879,mRNA,528
mtnN,11.816541635401304,33.10331791072278,mRNA,687
MTX75_07780,72.15968092018396,21.057388337654213,mRNA,270
MTX75_07790,11.96751464892486,15.521416465101387,mRNA,1221
MTX75_07795,11.879947468566872,23.882159943924904,mRNA,1230
pxpA,3.2342486468209946,33.97706086354565,mRNA,753
MTX75_07805,2.980163033597906,27.133418893232857,mRNA,1362
MTX75_07810,3.6079840460091988,58.9606873454318,mRNA,450
MTX75_07815,5.620746659213142,38.428171595422384,mRNA,1011
pxpB,18.776243504741746,78.64289930185146,mRNA,735
greA,289.3194753875301,605.8965512249563,mRNA,477
udk,130.09557858206247,209.56150893723182,mRNA,624
MTX75_07835,19.19140450004893,91.8460555153003,mRNA,1269
MTX75_07840,4.392837718355355,132.29235854987306,mRNA,924
MTX75_07845,7.622501505653236,188.3301633015553,mRNA,639
MTX75_07850,260.09011205454664,2023.9625683764732,mRNA,309
ruvX,213.8298237057899,1945.9677404342688,mRNA,429
MTX75_07860,248.82648593166883,1833.4450190543757,mRNA,261
alaS,7.096661892093349,27.73236434434506,mRNA,2631
MTX75_07870,12.121253907597488,27.91506081081279,mRNA,2478
MTX75_07875,6.0672377455311635,82.15214284196936,mRNA,669
